index,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
1013,a090897_dg_e52_2406 _2011a_16125421_44,a090897_dg_e52_2406 _2011a_16125421.json,90897,79,Annual,44,highly prospective,"Regional controls on the mineralisation appear to be stratigraphic with lithological and structural control becoming important at the mine scale. In the west of the Peak Hill district the Horseshoe Fortnum group of deposits, the western and southern Peak Hill deposits, Harmony, Wembley, Heine?s Find, Mikhaburra, Cashman and Ruby Well are all hosted in cherty or quartz rich units at or close to the top of the Narracoota Volcanic rocks of the Glengarry Group. The faulted contact between the basalts of the Narracoota Volcanics and the overlying Thaduna Greywacke is considered highly prospective throughout the Nabberu Basin. Gold occurs in quartz veins locally but mineralisation is thought to be volcanic exhalative. Thickening of gold mineralisation may be associated with regional northwest trending crosscutting faults and mineralisation along the Narracoota Volcanics contact is associated with structural dislocations.",False,44,45,,"Peak Hill, Horseshoe, Peak Hill, Nabberu Basin","Ruby, quartz, Gold, gold",,"Volcanic rocks, basalts, quartz veins","Narracoota Volcanics, Thaduna Greywacke, Narracoota Volcanics",,"mineralisation, highly prospective, mineralisation, mineralisation, mineralisation"
706,a082586_p46_1592_2009s_11441689_23,a082586_p46_1592_2009s_11441689.json,82586,48,Final Surrender,23,mineralisation,"Declining fluid temperature was unlikely to be the main mechanism for gold deposition because of the narrow width of the faults carrying the ore fluids. Given the evidence for crack-seal behaviour, a model involving gold deposition in response to pressure fluctuations at the brittle-ductile transition may be more appropriate. This model is in keeping with the generally higher crustal level features of the Blue Spec Line, such as the limited width of the primary conduits and the association of antinomy with gold mineralisation. At depth, the Blue Spec Line may be underlain by a broader zone of D4 shearing centred on the D1 Blue Spec Fault. Following the implementation and ultimate success of a revamped soil sampling technique in 2005, sampling programs were conducted throughout the Nullagine project area between 2005 and 2008.",False,23,24,"2005, between 2005 and 2008",Nullagine,"gold, gold, gold",,,,,"mineralisation, broader"
1414,a92282_a092282_master thesis_17440431_750,a92282_a092282_master thesis_17440431.json,92282,841,Core Library Drilling,750,prospect,"Thus, the REE concentration decreases with increasing depth (Fig. The basal conglomerates show similar REE signatures to the channel iron ore samples, whereas the basement has constantly lower REE concentrations. Geochemistry 83 Bungaroo Creek Nineteen channel iron ore samples of the Bungaroo Creek prospect, including sixteen drill core samples were analysed. The Basement rocks and basal conglomerates could not be sampled. Geochemical results of the basement rocks come from other drill cores in this area.",False,750,752,,,,"iron ore, iron ore","conglomerates, conglomerates",,,prospect
912,a087628_ryansville annual report 2009 p20_1962_11010215_26,a087628_ryansville annual report 2009 p20_1962_11010215.json,87628,57,Annual,26,trend of,"Regional Geology The northern margin of the project is flanked by the east-northeast trending weld range BIFs and dolerites, which are part of the Windanning Formation of the Luke Creek Group. Mapping and interpretation by Dr John Martyn of John Martyn and associates suggests the sequence north and south of the range is in part east west trending and thus discordant to the north northeast trending Weld Range banded iron formations and dolerites. To the south of the range the Mindoona Basalt north of Mt Mulcahy and westwards to the old Ryansville gold mine the sequence is west trending and discordant to the trend of the Weld Range. Watkins and Hickman (1990) show a major fault along the southern margin of the southern BIF of the Weld Range. Martyn has mapped an unconformity of basalt or dolerite overlain by chert pebble quartzite followed by south facing wackes.",False,26,26,1990,"weld range, Weld Range, Weld Range, Weld Range",gold,,"BIFs, dolerites, banded iron formations, dolerites, Basalt, BIF, basalt, dolerite, chert, quartzite, wackes",,,trend of
858,a086616_e53_1245_2010a_9933269_18,a086616_e53_1245_2010a_9933269.json,86616,50,Annual,18,"extensive, anomalism",Shallow auger drilling has tested the anomaly to a maximum depth of 3 metres. All holes contained uranium with values in the range 13 to 198 ppm U. A further five auger holes intersected calcrete in the vicinity of one metre below surface suggesting there is extensive development of hard calcrete at shallow depths related to the areas of radioactive anomalism surrounding the lake. Samples of calcrete from the auger holes ranged up to 23ppm U. The distribution of sand cover and lake sediments is thought to mask the full extent of calcrete development in the area.,False,18,19,,,,uranium,"calcrete, calcrete, calcrete, sand, sediments, calcrete",,,"extensive, anomalism"
1422,a077364_hh_c47_1994_2008a_15936595_49,a077364_hh_c47_1994_2008a_15936595.json,77364,346,Annual,49,"prospective, significant, mineralisation","It was therefore a natural progression for the Deed of Variation agreement between the Page 5 of 36 February 2008 Companys, outlining transfer of the Glenview Project tenements to Midwest Corporation Limited (to be managed by Sinosteel Midwest Management Pty Ltd) in mid-2007. Part of the agreement involved HHM withdrawing their application of E51/981 and the inclusion of this same geographical area as part of the Joint Venture agreement under the terms of the Deed of Variation. This particular area contains the W6, W20 and W29 iron ore lenses, the former of which are thought very prospective for the definition of significant tonnages of hematite-goethite mineralisation. These lenses now fall on the Midwest-administered tenement E20/641, which was granted on the 10 August 2007. Significant heritage and flora work has already commenced on these lenses, owing to their overall prospectivity.",False,49,50,"mid-2007, the 10 August 2007","Midwest, Midwest, Midwest","hematite, goethite",iron ore,,,,"prospective, significant, mineralisation, Significant, prospectivity"
548,a079603_e80_3531_2008a_15182775_509,a079603_e80_3531_2008a_15182775.json,79603,734,Annual,509,"economically, significant, mineralization","Stream sediment sampling located approximately 50 occurrences of tungsten in the Bertha's Butt area. Twelve diamond holes were drilled to test the down-dip extension of previously located outcropping tungsten mineralization. ""No economically significant mineralization was encountered."" The best intersection was 2.5m with a weighted average of 0.96% WO3. ""The results indicate that although scheelite mineralization is widespread in the quartzite units throughout the anticlinal structure, it is of a discontinuous poddy nature within the immediate environs of the better outcropping zones.""",False,509,509,,,"tungsten, diamond, tungsten, scheelite",,"sediment, quartzite",,,"mineralization, economically, significant, mineralization, mineralization"
1064,a093599_wp-011-pym_e47_1305_2012atr_16172692_92,a093599_wp-011-pym_e47_1305_2012atr_16172692.json,93599,256,Annual,92,mineralization,"Activities included photogeology, aeromagnetics, regional mapping, stream sediment and rock chip sampling. This work resulted into the outlining of ten prospects of which two, Copper Bore and Cooya Pooya Platinum (see A15241) lie within the Pyramid project area. At Copper Bore base metal mineralization was interpreted to be associated with brecciated and silicified intermediate tuffs within a north-south fault corridor. These results were noted to lie within the 600m long Utah auger geochemistry anomaly. Annual Technical Report 2011-12, E47/1305 Pyramid Project Annual Report Pyramid_E47_1305_11_12.doc 6 Several gossans were located but none had any significant base metal values.",False,91,92,"Annual, 2011-12",long,"Copper, Platinum, Copper","base metal, base metal","sediment, tuffs, gossans",,,"prospects, mineralization, significant"
120,a087093_kookynie project ar dmp 2009 m40_38_14475929_10,a087093_kookynie project ar dmp 2009 m40_38_14475929.json,87093,43,Annual,10,potential,"Previous mining and exploration activities within the tenement were mostly focussed on areas of outcrop or shallow cover. Much of the drilling undertaken in the last 20 years, mainly in the vicinity of the historic gold workings, had only evaluated their potential to host shallow gold mineralization suitable for mining by open pit. The depth potential of many of the historic workings remains largely untested. Furthermore, much of the surface geochemistry and shallow RAB drilling completed outside of these areas during the early to mid1980s may have been ineffective due to the variable depths of alluvial cover and a lack of understanding of the regolith. 3 2.0 GEOLOGICAL SETTING 2.1 Regional Geology The Kookynie Project area is located on the MELITA 1: 100,000 geological map sheet which was extensively remapped in the 1980s and early 1990s by the Geological Survey of Western Australia (GSWA) and the National Mapping Accord program in the Eastern Goldfields.",False,9,11,"the last 20 years, the early to mid1980s, the 1980s, early 1990s","Kookynie, Western Australia, Goldfields","gold, gold",,regolith,MELITA,,"potential, mineralization, potential"
805,a085404_kuk_ps_2010_12213504_65,a085404_kuk_ps_2010_12213504.json,85404,76,Partial Surrender,65,significant,"Samples were analysed at Genalysis Laboratory Services in Maddington. All samples were assayed for Au (B/ETA or B/SAAS), and As, Cu & Pb by a mixture of B/AAS, A/OES and B/OES. No significant surface geochemical gold anomalies were identified (max Au value of 16ppb). This work was partially funded by the Southwest Catchment Council. The programme was designed to assist in enhancing knowledge of the structural complexities and lithological trends in the project area, thereby aiding in determining possible gold mineralization trends and to define zones of greatest nickel prospectivity.",False,65,65,,Southwest,"gold, gold, nickel",,,,,"significant, possible, mineralization, prospectivity"
550,a079692_horse_well_partial-surrender-report_2005-8_16596130_115,a079692_horse_well_partial-surrender-report_2005-8_16596130.json,79692,136,Partial Surrender,115,"low grade, anomalism","Air core and rotary air blast drilling of 171 holes, and assay of drilling data. Results: Resource modelling shows that there are a total of 78,000 ounces of Au in the inferred category in the Palomino area, geophysical interpretation generated structural targets in unexplored areas sitting under regolith cover. Most of the targets areas were drill tested and a few low grade zones of gold anomalism were identified. Known gold anomalous areas of interest were retained and the less prospective areas were dropped as part of the 50% compulsory reduction at the third year since the tenement was granted prior to 10 February 2006. Conclusions: Areas identified with weak gold anomalies and other untested structural targets require infill and reconnaissance drilling.",False,115,115,"the third year, prior to, 10 February 2006",,"gold, gold, gold",,regolith,,,"unexplored, low grade, anomalism, anomalous, prospective"
