index,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
422,a076600_e47_1153_report2007a_11225321_228,a076600_e47_1153_report2007a_11225321.json,76600,263,Annual,228,mineralisation,"Localised tight to open folding about sub-horizontal axial planes. There is a very strong structural control to the Archaean lode gold deposits of the Pilbara Craton, with most being related to regional fault systems. The gold mineralisation usually occurs at the contact between quartz vein stockworks and brittle fractured wall-rocks. Most of the ore in these deposits is finely disseminated, with gold generally being invisible to the naked eye. Much of the gold mineralization across the Pilbara Craton appears to have been syntectonic rather than post-tectonic, with late-stage high-level gold mineralization events associated with shear zones and normal faults.",False,228,228,,"Pilbara Craton, Pilbara Craton","gold, gold, gold, gold","lode, gold deposits",quartz vein,,Archaean,"mineralisation, mineralization, mineralization"
65,a080198_mithril_pardoo 2008 annual report_12750651_90,a080198_mithril_pardoo 2008 annual report_12750651.json,80198,308,Annual,90,prospective,"The project area contains 25km of effective strike of this zone. Previous exploration has identified existing low-grade, JORC-code compliant resources of nickel and copper at the Highway prospect. Additionally, the project is prospective for iron ore in the form of primary BIF, secondary enrichment and/or channel iron deposits. Importantly the project area contains the same geological sequence that hosted the historic Goldsworthy iron ore mine and produced 157Mt of high grade hematite over 16 years until 1982. Mithril Resources is in the possession of all historical CRA diamond drill core.",False,89,91,"157Mt, 16 years, 1982",Goldsworthy,"nickel, copper, hematite, diamond","iron ore, channel iron deposits, iron ore",BIF,,,"low-grade, prospect, prospective, high grade"
1394,a109161_a109161_v2_report_70,a109161_a109161_v2_report.json,109161,94,Final Surrender,70,broad,"The Lake Way uranium deposit is confined to a broad palaeo-channel delta where Uramurdah Creek empties into the northern shoreline of the Lake Way hyper-saline playa lake. Uranium mineralisation is located in surficial deposits comprising calcrete, dolomite, sand, silt and clays which overlie the basement geology to a depth of up to 40m.",True,70,71,,,dolomite,"uranium deposit, Uranium","calcrete, sand, silt, clays",,,"broad, mineralisation"
2273,a084952_ives find annual report_12077242_8_old,a084952_ives find annual report_12077242.json,84952,55,Annual,8,mineralisation,Contents Summary 1. Tenement Status 3. Geology and Mineralisation 4. Previous Exploration 5. Future Activities 7.,False,6,10,,,,,,,,
806,a085429_p 57-1226 annual report_12118974_19,a085429_p 57-1226 annual report_12118974.json,85429,51,Annual,19,high grade,The drilling and assaying programs encountered some high-grade zones.,True,19,19,,,,,,,,
1820,a085972_kunann2009_10445028_320_old,a085972_kunann2009_10445028.json,85972,548,Annual,320,potential,"Thirty drill holes were planned to be drilled to 24 metres depth. Soil Water Consultants (SWC) conducted a preliminary assessment of the Arctic waste dump during March 2009. The work identified considerable potential acid forming (PAF) material present on the surface of the Arctic waste dump and that appreciable oxidation has occurred resulting in soil PH (preponderance of hydrogen) of less than 3. This will have a negative impact on re-vegetation growth and result in potential mobilisation and leaching of heavy metals. Also identified was the appreciable buffering capacity, i.e.",False,318,322,March 2009,,,,,,,"potential, potential"
955,a088583_mbs_1302_2010a_10018562_54,a088583_mbs_1302_2010a_10018562.json,88583,248,Annual,54,prospect,"5 1.0 SUMMARY This report covers work completed from 28 July 2009 to 27 July 2010, which includes compilation of public-domain aeromagnetic, radiometric and elevation data with processing by Resource Potentials, a geophysical consulting firm. It includes compilation and review of reported legacy mineral exploration data. Desktop studies were completed The Lake Way Prospect, E53/1302, is situated 20 km southwest of Wiluna, near Lake Way. The licence was granted on 28 July 2009 and is held by Pandell Pty Ltd. The exploration target is sediment-hosted base metal mineralisation within the Palaeoproterozoic Yerrida Basin, a part of the Capricorn Orogen.",False,54,54,"28 July 2009 to 27 July 2010, 28 July 2009","southwest, Wiluna, Yerrida Basin, Capricorn Orogen",,base metal,sediment,,,mineralisation
1792,a076932_e80_2389 2007a_14087599_399_old,a076932_e80_2389 2007a_14087599.json,76932,472,Annual,399,medium grade,"Large scale, north-northeasterly trending sinistral strike-slip faults developed during the Yampi Orogeny (c. 1400 - 1000 Ma). During the orogeny, a pattern of north-northeasterly trending synthetic sinstral faults, and east-northeasterly trending antithetic dextral faults was established. Deformation was accompanied by low to medium grade metamorphism. Deposition of quartz-rich sedimentary rocks took place in the Carr Boyd Basin within the project area. Mesoproterozoic siliclastic sedimentary rocks of the Carr Boyd Group unconformably overlie the Lamboo Complex.",False,397,401,,,quartz,,"sedimentary rocks, siliclastic sedimentary rocks","Carr Boyd Group, Lamboo Complex",Mesoproterozoic,medium grade
2346,a075210_buck_a_ el12_1_2007_11292066_235_old,a075210_buck_a_ el12_1_2007_11292066.json,75210,293,Annual,235,further drilling,"A summary of the coal tonnages within EL12/1 is located in Appendix 3. The larger resources statement does not directly related to the lease covered in this report. Further drilling in coming years will further delineate the position of faulting and seam sub crop. This is largely confined to the area surrounding the reported drilling. However, some prospective areas exist in the north of the lease, adjacent to the sub crop of Lower Ewington seams.",False,233,237,coming years,Ewington,,,coal,,,"delineate, prospective"
143,a093691_c274-2008_2011s_12195115_135,a093691_c274-2008_2011s_12195115.json,93691,136,Final Surrender,135,mineralisation,"Gold in the Sundat pit is hosted by quartz/carbonate (ankerite) flooded breccia up to 10m wide and dipping at moderately to the north?east. It is sub?parallel to the regional foliation within a sequence of variably sheared and deformed weathered basic metavolcanics, intrusive dolerites, and meta?sediments. Northerly strike extensions and additional occurrences of this style of mineralisation lie within tenements.",False,135,135,,,"Gold, quartz, carbonate, ankerite",,"breccia, dolerites",,,mineralisation
2100,a073264_red billabong combined annual report-2006_10343038_98_old,a073264_red billabong combined annual report-2006_10343038.json,73264,353,Annual,98,mineralisation,"All holes were angled at 60 degrees and to the north. Weak gold values were returned in all of the holes, but no elevated PGEs values were returned associated with the base metal intercepts. The base metals results have confirmed the nature of the mineralisation intersected in historical drilling. Further work in the immediate Emull deposit area comprised compilation of all recent drilling results with the historic work to determine the potential for higher grade mineralized zones within the existing mineralised envelope, together the results of the geophysical programmes (IP). An approximately 2km by 3km Gradient IP grid centred on the area of the Emull mineralisation was completed by Zonge Engineering.",False,96,100,,,gold,"PGEs, base metal, base metals",,,,"have confirmed, mineralisation, potential, higher grade, mineralized, mineralisation"
226,a072295_red2005 ann3  doc (2)_13874469_173,a072295_red2005 ann3  doc (2)_13874469.json,72295,190,Annual,173,mineralised,"Metallurgical tests completed by Newmont in 1980 on 21 drill core samples indicated gold recoveries for oxidised mineralisation (+1.0g/t Au) ranging from 62.9% to 97.4%, the average being 80%. Several samples from various parts of the deposit over a strike length of 350m returned recoveries of over 90%. The western mineralised zone, centred on section 29125E, has lower gold recoveries. These samples are close to the transition-fresh rock interface. In the same drill hole an interval from 99.4m to 102.7m was logged as massive sulphide (arsenopyrite and tetrahedrite) with numerous cavities lined with scorodite.",False,173,174,1980,,"gold, gold, sulphide, arsenopyrite, tetrahedrite, scorodite",,,,,"mineralisation, mineralised"
2343,a076595_p243952_2005-2007a_final_071129_10888409_131_old,a076595_p243952_2005-2007a_final_071129_10888409.json,76595,143,Annual,131,mineralisation,"The WWF, the lower-most adcumulate facies of the Linger and Die Group (GSWA, 1993), covers approximately 70% of the lease area. This stratigraphic position is precisely equivalent to that of the Cawse lateritic nickel deposits. Nickel laterite mineralisation is specifically hosted in the weathered mantle of the WWF, to the north-east of the lease area the basalts of the Pole Group dominate. Outcrop in the project area is poor. The area is generally covered by a layer of Tertiary to Recent soils which can reach thickness of approximately 25m.",False,129,133,1993,,Nickel,nickel deposits,"laterite, basalts",,Tertiary,mineralisation
